date_id,date,year,month,quarter,day,day_name,month_name,is_weekday
1531,2026-03-13,2026,3,1,13,Friday,March,1
1532,2026-03-14,2026,3,1,14,Saturday,March,0
1533,2026-03-15,2026,3,1,15,Sunday,March,0
1534,2026-03-16,2026,3,1,16,Monday,March,1
1535,2026-03-17,2026,3,1,17,Tuesday,March,1
1536,2026-03-18,2026,3,1,18,Wednesday,March,1
1537,2026-03-19,2026,3,1,19,Thursday,March,1
1538,2026-03-20,2026,3,1,20,Friday,March,1
1539,2026-03-21,2026,3,1,21,Saturday,March,0
1540,2026-03-22,2026,3,1,22,Sunday,March,0
1541,2026-03-23,2026,3,1,23,Monday,March,1
1542,2026-03-24,2026,3,1,24,Tuesday,March,1
1543,2026-03-25,2026,3,1,25,Wednesday,March,1
1544,2026-03-26,2026,3,1,26,Thursday,March,1
1545,2026-03-27,2026,3,1,27,Friday,March,1
1546,2026-03-28,2026,3,1,28,Saturday,March,0
1547,2026-03-29,2026,3,1,29,Sunday,March,0
1548,2026-03-30,2026,3,1,30,Monday,March,1
1549,2026-03-31,2026,3,1,31,Tuesday,March,1
1550,2026-04-01,2026,4,2,1,Wednesday,April,1
1551,2026-04-02,2026,4,2,2,Thursday,April,1
1552,2026-04-03,2026,4,2,3,Friday,April,1
1553,2026-04-04,2026,4,2,4,Saturday,April,0
1554,2026-04-05,2026,4,2,5,Sunday,April,0
1555,2026-04-06,2026,4,2,6,Monday,April,1
1556,2026-04-07,2026,4,2,7,Tuesday,April,1
1557,2026-04-08,2026,4,2,8,Wednesday,April,1
1558,2026-04-09,2026,4,2,9,Thursday,April,1
1559,2026-04-10,2026,4,2,10,Friday,April,1
1560,2026-04-11,2026,4,2,11,Saturday,April,0
1561,2026-04-12,2026,4,2,12,Sunday,April,0
1562,2026-04-13,2026,4,2,13,Monday,April,1
1563,2026-04-14,2026,4,2,14,Tuesday,April,1
1564,2026-04-15,2026,4,2,15,Wednesday,April,1
1565,2026-04-16,2026,4,2,16,Thursday,April,1
1566,2026-04-17,2026,4,2,17,Friday,April,1
1567,2026-04-18,2026,4,2,18,Saturday,April,0
1568,2026-04-19,2026,4,2,19,Sunday,April,0
1569,2026-04-20,2026,4,2,20,Monday,April,1
1570,2026-04-21,2026,4,2,21,Tuesday,April,1
1571,2026-04-22,2026,4,2,22,Wednesday,April,1
1572,2026-04-23,2026,4,2,23,Thursday,April,1
1573,2026-04-24,2026,4,2,24,Friday,April,1
1574,2026-04-25,2026,4,2,25,Saturday,April,0
1575,2026-04-26,2026,4,2,26,Sunday,April,0
1576,2026-04-27,2026,4,2,27,Monday,April,1
1577,2026-04-28,2026,4,2,28,Tuesday,April,1
1578,2026-04-29,2026,4,2,29,Wednesday,April,1
1579,2026-04-30,2026,4,2,30,Thursday,April,1
1580,2026-05-01,2026,5,2,1,Friday,May,1
1581,2026-05-02,2026,5,2,2,Saturday,May,0
1582,2026-05-03,2026,5,2,3,Sunday,May,0
1583,2026-05-04,2026,5,2,4,Monday,May,1
1584,2026-05-05,2026,5,2,5,Tuesday,May,1
1585,2026-05-06,2026,5,2,6,Wednesday,May,1
1586,2026-05-07,2026,5,2,7,Thursday,May,1
1587,2026-05-08,2026,5,2,8,Friday,May,1
1588,2026-05-09,2026,5,2,9,Saturday,May,0
1589,2026-05-10,2026,5,2,10,Sunday,May,0
1590,2026-05-11,2026,5,2,11,Monday,May,1
1591,2026-05-12,2026,5,2,12,Tuesday,May,1
1592,2026-05-13,2026,5,2,13,Wednesday,May,1
1593,2026-05-14,2026,5,2,14,Thursday,May,1
1594,2026-05-15,2026,5,2,15,Friday,May,1
1595,2026-05-16,2026,5,2,16,Saturday,May,0
1596,2026-05-17,2026,5,2,17,Sunday,May,0
1597,2026-05-18,2026,5,2,18,Monday,May,1
1598,2026-05-19,2026,5,2,19,Tuesday,May,1
1599,2026-05-20,2026,5,2,20,Wednesday,May,1
1600,2026-05-21,2026,5,2,21,Thursday,May,1
1601,2026-05-22,2026,5,2,22,Friday,May,1
1602,2026-05-23,2026,5,2,23,Saturday,May,0
1603,2026-05-24,2026,5,2,24,Sunday,May,0
1604,2026-05-25,2026,5,2,25,Monday,May,1
1605,2026-05-26,2026,5,2,26,Tuesday,May,1
1606,2026-05-27,2026,5,2,27,Wednesday,May,1
1607,2026-05-28,2026,5,2,28,Thursday,May,1
1608,2026-05-29,2026,5,2,29,Friday,May,1
